Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;SP;CAMPINAS;AUTO POSTO 010 LTDA;10.000.010/0001-70;RUA QUINZE DE NOVEMBRO;1564;;CENTRO;45382-755;GASOLINA;17/01/2024;5,998;5,317;R$ / litro;ALESAT
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA; 10000011000177 ;RUA DAS FLORES;3376;;CENTRO;14207-924;ETANOL;17/01/2024;3,287;;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA; 10000011000177 ;RUA DAS FLORES;3376;;CENTRO;14207-924;GASOLINA;17/01/2024;6,057;;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA; 10.000.011/0001-77;RUA DAS FLORES;3376;;CENTRO;14207-924;DIESEL S10;17/01/2024;6,333;;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA;10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;DIESEL S10;17/01/2024;6,763;;R$ / litro;RAIZEN
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA; 10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;GASOLINA ADITIVADA;17/01/2024;6,148;5,285;R$ / litro;RAIZEN
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA; 10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;GNV;17/01/2024;4,620;;R$ / m³;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA;10.000.013/0001-91;RUA DAS FLORES;1020;;CENTRO;83579-651;GNV;17/01/2024;4,665;3,966;R$ / m³;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA; 10000013000191 ;RUA DAS FLORES;1020;;CENTRO;83579-651;DIESEL S10;17/01/2024;6,724;;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA;10.000.013/0001-91;RUA DAS FLORES;1020;;CENTRO;83579-651;ETANOL;17/01/2024;3,578;;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA;10.000.014/0001-98;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;GASOLINA;17/01/2024;5,918;5,331;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA; 10000014000198 ;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;GNV;17/01/2024;4,599;;R$ / m³;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA; 10.000.014/0001-98;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;DIESEL S10;17/01/2024;6,500;5,722;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA;10.000.015/0001-05;RUA DAS FLORES;2580;;CENTRO;30969-911;GASOLINA;17/01/2024;6,158;5,709;R$ / litro;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA;10.000.015/0001-05;RUA DAS FLORES;2580;;CENTRO;30969-911;DIESEL S10;17/01/2024;6,845;5,983;R$ / litro;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA; 10.000.015/0001-05;RUA DAS FLORES;2580;;CENTRO;30969-911;GASOLINA ADITIVADA;17/01/2024;6,394;;R$ / litro;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 016 LTDA; 10.000.016/0001-12;RODOVIA BR 116;1927;;CENTRO;79352-357;GASOLINA;17/01/2024;5,889;;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 016 LTDA;10.000.016/0001-12;RODOVIA BR 116;1927;;CENTRO;79352-357;ETANOL;17/01/2024;3,577;3,125;R$ / litro;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA;10.000.017/0001-19;AVENIDA PAULISTA;466;;CENTRO;48469-545;GASOLINA;17/01/2024;6,334;5,332;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA; 10000017000119 ;AVENIDA PAULISTA;466;;CENTRO;48469-545;ETANOL;17/01/2024;4,229;3,660;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA;10.000.018/0001-26;RUA DAS FLORES;2089;;CENTRO;23947-991;GNV;17/01/2024;4,472;4,072;R$ / m³;IPIRANGA
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA; 10.000.018/0001-26;RUA DAS FLORES;2089;;CENTRO;23947-991;GASOLINA ADITIVADA;17/01/2024;6,498;5,753;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA;10.000.018/0001-26;RUA DAS FLORES;2089;;CENTRO;23947-991;GASOLINA;17/01/2024;5,316;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;AUTO POSTO 019 LTDA; 10000019000133 ;AVENIDA PAULISTA;3133;;CENTRO;31174-652;GNV;17/01/2024;4,394;;R$ / m³;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 019 LTDA;10.000.019/0001-33;AVENIDA PAULISTA;3133;;CENTRO;31174-652;ETANOL;17/01/2024;3,593;;R$ / litro;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 020 LTDA; 10000020000140 ;RUA QUINZE DE NOVEMBRO;89;;CENTRO;24662-471;GASOLINA ADITIVADA;17/01/2024;5,870;5,442;R$ / litro;IPIRANGA
SE;MG;UBERLANDIA;AUTO POSTO 021 LTDA;10.000.021/0001-47;RODOVIA BR 116;3888;;CENTRO;20322-187;GNV;17/01/2024;4,582;;R$ / m³;RAIZEN
SE;MG;UBERLANDIA;AUTO POSTO 021 LTDA;10.000.021/0001-47;RODOVIA BR 116;3888;;CENTRO;20322-187;GASOLINA ADITIVADA;17/01/2024;6,047;;R$ / litro;RAIZEN
SE;MG;UBERLANDIA;AUTO POSTO 022 LTDA; 10000022000154 ;RUA DAS FLORES;2712;;CENTRO;72296-662;DIESEL S10;17/01/2024;6,419;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 022 LTDA;10.000.022/0001-54;RUA DAS FLORES;2712;;CENTRO;72296-662;GASOLINA;17/01/2024;5,405;4,961;R$ / litro;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 023 LTDA;10.000.023/0001-61;RODOVIA BR 116;3103;;CENTRO;36365-830;ETANOL;17/01/2024;3,724;;R$ / litro;IPIRANGA
SE;MG;UBERLANDIA;AUTO POSTO 023 LTDA;10.000.023/0001-61;RODOVIA BR 116;3103;;CENTRO;36365-830;DIESEL S10;17/01/2024;5,865;;R$ / litro;IPIRANGA
SE;MG;UBERLANDIA;AUTO POSTO 023 LTDA;10.000.023/0001-61;RODOVIA BR 116;3103;;CENTRO;36365-830;GNV;17/01/2024;4,237;;R$ / m³;IPIRANGA
SE;MG;UBERLANDIA;AUTO POSTO 024 LTDA; 10.000.024/0001-68;RUA QUINZE DE NOVEMBRO;505;;CENTRO;42493-330;GASOLINA;17/01/2024;6,059;;R$ / litro;BRANCA
SE;MG;UBERLANDIA;AUTO POSTO 024 LTDA; 10.000.024/0001-68;RUA QUINZE DE NOVEMBRO;505;;CENTRO;42493-330;GASOLINA ADITIVADA;17/01/2024;6,605;5,822;R$ / litro;BRANCA
SE;MG;UBERLANDIA;AUTO POSTO 024 LTDA;10.000.024/0001-68;RUA QUINZE DE NOVEMBRO;505;;CENTRO;42493-330;ETANOL;17/01/2024;4,398;;R$ / litro;BRANCA
S;RS;PORTO ALEGRE;AUTO POSTO 025 LTDA;10.000.025/0001-75;RUA DAS FLORES;39;;CENTRO;19305-824;GNV;17/01/2024;0,000;;R$ / m³;BRANCA
S;RS;PORTO ALEGRE;AUTO POSTO 026 LTDA; 10000026000182 ;AVENIDA PAULISTA;300;;CENTRO;77391-343;DIESEL S10;17/01/2024;5,954;;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 026 LTDA; 10.000.026/0001-82;AVENIDA PAULISTA;300;;CENTRO;77391-343;GASOLINA ADITIVADA;17/01/2024;-1,000;;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 026 LTDA;10.000.026/0001-82;AVENIDA PAULISTA;300;;CENTRO;77391-343;ETANOL;17/01/2024;3,577;;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 027 LTDA; 10.000.027/0001-89;RUA DAS FLORES;2972;;CENTRO;84847-690;DIESEL S10;17/01/2024;6,371;5,617;R$ / litro;RAIZEN
S;RS;PORTO ALEGRE;AUTO POSTO 027 LTDA;10.000.027/0001-89;RUA DAS FLORES;2972;;CENTRO;84847-690;GNV;17/01/2024;4,364;;R$ / m³;RAIZEN
S;RS;PORTO ALEGRE;AUTO POSTO 028 LTDA;10.000.028/0001-96;RUA DAS FLORES;396;;CENTRO;22704-774;DIESEL S10;17/01/2024;5,965;5,535;R$ / litro;RAIZEN
S;RS;PORTO ALEGRE;AUTO POSTO 028 LTDA;10.000.028/0001-96;RUA DAS FLORES;396;;CENTRO;22704-774;GNV;17/01/2024;4,738;4,006;R$ / m³;RAIZEN
S;RS;PORTO ALEGRE;AUTO POSTO 028 LTDA; 10.000.028/0001-96;RUA DAS FLORES;396;;CENTRO;22704-774;GASOLINA ADITIVADA;17/01/2024;6,250;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 029 LTDA; 10.000.029/0001-03;AVENIDA BRASIL;2768;;CENTRO;22899-162;ETANOL;17/01/2024;0,000;3,549;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 029 LTDA;10.000.029/0001-03;AVENIDA BRASIL;2768;;CENTRO;22899-162;GASOLINA;17/01/2024;5,385;4,878;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 029 LTDA;10.000.029/0001-03;AVENIDA BRASIL;2768;;CENTRO;22899-162;DIESEL S10;17/01/2024;5,939;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 030 LTDA; 10.000.030/0001-10;RUA DAS FLORES;789;;CENTRO;80292-559;GASOLINA ADITIVADA;17/01/2024;6,613;;R$ / litro;VIBRA
S;RS;CAXIAS DO SUL;AUTO POSTO 030 LTDA;10.000.030/0001-10;RUA DAS FLORES;789;;CENTRO;80292-559;ETANOL;17/01/2024;3,419;;R$ / litro;VIBRA
S;RS;caxias do sul;AUTO POSTO 030 LTDA;10.000.030/0001-10;RUA DAS FLORES;789;;CENTRO;80292-559;GNV;17/01/2024;4,523;;R$ / m³;VIBRA
S;RS;CAXIAS DO SUL;AUTO POSTO 031 LTDA; 10000031000117 ;RUA DAS FLORES;3591;;CENTRO;19880-553;GNV;17/01/2024;4,527;;R$ / m³;ALESAT
S;RS;CAXIAS DO SUL;AUTO POSTO 032 LTDA; 10000032000124 ;AVENIDA BRASIL;3804;;CENTRO;40982-270;DIESEL S10;17/01/2024;6,651;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 032 LTDA; 10.000.032/0001-24;AVENIDA BRASIL;3804;;CENTRO;40982-270;GASOLINA ADITIVADA;17/01/2024;6,134;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 032 LTDA; 10.000.032/0001-24;AVENIDA BRASIL;3804;;CENTRO;40982-270;GNV;17/01/2024;4,911;;R$ / m³;RAIZEN
NE;BA;SALVADOR;AUTO POSTO 033 LTDA; 10.000.033/0001-31;AVENIDA BRASIL;684;;CENTRO;59672-102;DIESEL S10;17/01/2024;6,554;;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO 033 LTDA;10.000.033/0001-31;AVENIDA BRASIL;684;;CENTRO;59672-102;ETANOL;17/01/2024;4,326;;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO 033 LTDA; 10000033000131 ;AVENIDA BRASIL;684;;CENTRO;59672-102;GASOLINA ADITIVADA;17/01/2024;5,785;;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO 034 LTDA; 10000034000138 ;RODOVIA BR 116;2721;;CENTRO;73788-258;GASOLINA ADITIVADA;17/01/2024;5,962;;R$ / litro;VIBRA
NE;BA;SALVADOR;AUTO POSTO 034 LTDA; 10.000.034/0001-38;RODOVIA BR 116;2721;;CENTRO;73788-258;GASOLINA;17/01/2024;5,879;5,103;R$ / litro;VIBRA
NE;BA;SALVADOR;AUTO POSTO 035 LTDA;10.000.035/0001-45;RODOVIA BR 116;259;;CENTRO;51104-158;DIESEL S10;17/01/2024;6,467;5,592;R$ / litro;BRANCA
NE;BA;SALVADOR  ;AUTO POSTO 035 LTDA;10.000.035/0001-45;RODOVIA BR 116;259;;CENTRO;51104-158;GASOLINA ADITIVADA;17/01/2024;6,500;;R$ / litro;BRANCA
NE;BA;SALVADOR;AUTO POSTO 035 LTDA; 10000035000145 ;RODOVIA BR 116;259;;CENTRO;51104-158;GASOLINA;17/01/2024;5,491;;R$ / litro;BRANCA
NE;BA;SALVADOR;AUTO POSTO 036 LTDA;10.000.036/0001-52;RODOVIA BR 116;338;;CENTRO;34356-170;GASOLINA ADITIVADA;17/01/2024;5,592;5,147;R$ / litro;ALESAT
NE;BA;SALVADOR;AUTO POSTO 036 LTDA;10.000.036/0001-52;RODOVIA BR 116;338;;CENTRO;34356-170;DIESEL S10;17/01/2024;5,891;;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 037 LTDA;10.000.037/0001-59;AVENIDA BRASIL;3866;;CENTRO;84668-352;GASOLINA;17/01/2024;5,646;;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 037 LTDA;10.000.037/0001-59;AVENIDA BRASIL;3866;;CENTRO;84668-352;GNV;17/01/2024;4,533;;R$ / m³;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 037 LTDA;10.000.037/0001-59;AVENIDA BRASIL;3866;;CENTRO;84668-352;GASOLINA ADITIVADA;17/01/2024;6,546;;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 038 LTDA; 10000038000166 ;RODOVIA BR 116;2325;;CENTRO;78522-423;ETANOL;17/01/2024;3,741;;R$ / litro;IPIRANGA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 039 LTDA;10.000.039/0001-73;AVENIDA PAULISTA;1631;;CENTRO;27154-787;ETANOL;17/01/2024;4,148;3,650;R$ / litro;IPIRANGA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 039 LTDA; 10000039000173 ;AVENIDA PAULISTA;1631;;CENTRO;27154-787;GASOLINA;17/01/2024;5,490;;R$ / litro;IPIRANGA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 039 LTDA;10.000.039/0001-73;AVENIDA PAULISTA;1631;;CENTRO;27154-787;DIESEL S10;17/01/2024;-1,000;;R$ / litro;IPIRANGA
NE;BA;feira de santana;AUTO POSTO 040 LTDA;10.000.040/0001-80;RUA QUINZE DE NOVEMBRO;2554;;CENTRO;83792-202;GASOLINA ADITIVADA;17/01/2024;6,393;;R$ / litro;BRANCA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 040 LTDA;10.000.040/0001-80;RUA QUINZE DE NOVEMBRO;2554;;CENTRO;83792-202;ETANOL;17/01/2024;4,340;;R$ / litro;BRANCA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 040 LTDA;10.000.040/0001-80;RUA QUINZE DE NOVEMBRO;2554;;CENTRO;83792-202;GASOLINA;17/01/2024;6,122;;R$ / litro;BRANCA
N;AM;MANAUS;AUTO POSTO 041 LTDA; 10.000.041/0001-87;AVENIDA PAULISTA;3618;;CENTRO;19016-350;GASOLINA ADITIVADA;17/01/2024;5,746;4,990;R$ / litro;IPIRANGA
N;AM;MANAUS;AUTO POSTO 041 LTDA;10.000.041/0001-87;AVENIDA PAULISTA;3618;;CENTRO;19016-350;DIESEL S10;17/01/2024;5,995;5,412;R$ / litro;IPIRANGA
N;AM;MANAUS;AUTO POSTO 041 LTDA; 10.000.041/0001-87;AVENIDA PAULISTA;3618;;CENTRO;19016-350;ETANOL;17/01/2024;3,654;;R$ / litro;IPIRANGA
N;AM;MANAUS;AUTO POSTO 042 LTDA;10.000.042/0001-94;AVENIDA PAULISTA;2515;;CENTRO;79329-108;GASOLINA;17/01/2024;5,340;;R$ / litro;ALESAT
N;AM;MANAUS;AUTO POSTO 042 LTDA;10.000.042/0001-94;AVENIDA PAULISTA;2515;;CENTRO;79329-108;GASOLINA ADITIVADA;17/01/2024;6,643;;R$ / litro;ALESAT
N;AM;MANAUS;AUTO POSTO 042 LTDA; 10.000.042/0001-94;AVENIDA PAULISTA;2515;;CENTRO;79329-108;DIESEL S10;17/01/2024;6,028;;R$ / litro;ALESAT
N;AM;MANAUS;AUTO POSTO 043 LTDA; 10.000.043/0001-01;AVENIDA BRASIL;3654;;CENTRO;24029-860;ETANOL;17/01/2024;3,318;;R$ / litro;ALESAT
N;AM;MANAUS;AUTO POSTO 043 LTDA;10.000.043/0001-01;AVENIDA BRASIL;3654;;CENTRO;24029-860;GNV;17/01/2024;5,122;;R$ / m³;ALESAT
N;AM;MANAUS;AUTO POSTO 044 LTDA; 10000044000108 ;RODOVIA BR 116;872;;CENTRO;54942-308;DIESEL S10;17/01/2024;6,446;5,634;R$ / litro;IPIRANGA
N;AM;MANAUS;AUTO POSTO 044 LTDA;10.000.044/0001-08;RODOVIA BR 116;872;;CENTRO;54942-308;ETANOL;17/01/2024;3,406;3,678;R$ / litro;IPIRANGA
N;AM;MANAUS;AUTO POSTO 044 LTDA;10.000.044/0001-08;RODOVIA BR 116;872;;CENTRO;54942-308;GASOLINA;17/01/2024;6,304;5,560;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO 001 LTDA; 10.000.001/0001-07;AVENIDA BRASIL;112;;CENTRO;46048-350;GASOLINA;31/01/2024;5,821;6,287;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO 001 LTDA; 10000001000107 ;AVENIDA BRASIL;112;;CENTRO;46048-350;GNV;31/01/2024;4,500;;R$ / m³;VIBRA
SE;SP;SAO PAULO;AUTO POSTO 002 LTDA;10.000.002/0001-14;RODOVIA BR 116;1738;;CENTRO;14165-130;GASOLINA ADITIVADA;31/01/2024;6,013;;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 002 LTDA;10.000.002/0001-14;RODOVIA BR 116;1738;;CENTRO;14165-130;GASOLINA;31/01/2024;5,480;4,751;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 003 LTDA;10.000.003/0001-21;RODOVIA BR 116;824;;CENTRO;81426-529;GNV;31/01/2024;5,151;;R$ / m³;VIBRA
SE;SP;SAO PAULO;AUTO POSTO 003 LTDA;10.000.003/0001-21;RODOVIA BR 116;824;;CENTRO;81426-529;ETANOL;31/01/2024;4,461;4,055;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO 003 LTDA;10.000.003/0001-21;RODOVIA BR 116;824;;CENTRO;81426-529;GASOLINA;31/01/2024;5,807;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO 004 LTDA; 10.000.004/0001-28;RUA DAS FLORES;2869;;CENTRO;65392-448;GASOLINA ADITIVADA;31/01/2024;5,638;4,839;R$ / litro;IPIRANGA
SE;SP;GUARULHOS;AUTO POSTO 005 LTDA; 10.000.005/0001-35;AVENIDA BRASIL;389;;CENTRO;59797-199;GNV;31/01/2024;4,205;3,570;R$ / m³;IPIRANGA
SE;SP;GUARULHOS;AUTO POSTO 005 LTDA;10.000.005/0001-35;AVENIDA BRASIL;389;;CENTRO;59797-199;ETANOL;31/01/2024;4,387;;R$ / litro;IPIRANGA
SE;SP;GUARULHOS;AUTO POSTO 005 LTDA;10.000.005/0001-35;AVENIDA BRASIL;389;;CENTRO;59797-199;GASOLINA;31/01/2024;5,726;5,292;R$ / litro;IPIRANGA
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA; 10.000.006/0001-42;RUA QUINZE DE NOVEMBRO;2206;;CENTRO;26361-487;ETANOL;31/01/2024;4,266;;R$ / litro;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA;10.000.006/0001-42;RUA QUINZE DE NOVEMBRO;2206;;CENTRO;26361-487;GNV;31/01/2024;4,547;;R$ / m³;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA;10.000.006/0001-42;RUA QUINZE DE NOVEMBRO;2206;;CENTRO;26361-487;DIESEL S10;31/01/2024;6,472;6,990;R$ / litro;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 007 LTDA;10.000.007/0001-49;RUA DAS FLORES;2895;;CENTRO;19116-146;GASOLINA;31/01/2024;5,850;5,073;R$ / litro;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 007 LTDA;10.000.007/0001-49;RUA DAS FLORES;2895;;CENTRO;19116-146;GNV;31/01/2024;4,485;4,099;R$ / m³;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 008 LTDA;10.000.008/0001-56;RUA QUINZE DE NOVEMBRO;1148;;CENTRO;69429-750;GNV;31/01/2024;4,598;;R$ / m³;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA; 10.000.009/0001-63;RUA DAS FLORES;2755;;CENTRO;44993-818;GASOLINA ADITIVADA;31/01/2024;6,305;5,786;R$ / litro;BRANCA
SE;SP;CAMPINAS  ;AUTO POSTO 009 LTDA; 10.000.009/0001-63;RUA DAS FLORES;2755;;CENTRO;44993-818;GNV;31/01/2024;4,212;;R$ / m³;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA;10.000.009/0001-63;RUA DAS FLORES;2755;;CENTRO;44993-818;GASOLINA;31/01/2024;5,633;5,053;R$ / litro;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 010 LTDA; 10000010000170 ;RUA QUINZE DE NOVEMBRO;1564;;CENTRO;45382-755;ETANOL;31/01/2024;3,853;;R$ / litro;ALESAT
SE;SP;CAMPINAS;AUTO POSTO 010 LTDA; 10.000.010/0001-70;RUA QUINZE DE NOVEMBRO;1564;;CENTRO;45382-755;GASOLINA;31/01/2024;5,423;4,762;R$ / litro;ALESAT
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA;10.000.011/0001-77;RUA DAS FLORES;3376;;CENTRO;14207-924;ETANOL;31/01/2024;3,396;3,138;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA; 10000011000177 ;RUA DAS FLORES;3376;;CENTRO;14207-924;GASOLINA;31/01/2024;5,778;;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA;10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;DIESEL S10;31/01/2024;6,778;;R$ / litro;RAIZEN
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA; 10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;GASOLINA ADITIVADA;31/01/2024;6,394;5,525;R$ / litro;RAIZEN
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA; 10000012000184 ;RODOVIA BR 116;3599;;CENTRO;51245-317;GNV;31/01/2024;4,525;;R$ / m³;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA;10.000.013/0001-91;RUA DAS FLORES;1020;;CENTRO;83579-651;GNV;31/01/2024;4,731;4,049;R$ / m³;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA;10.000.013/0001-91;RUA DAS FLORES;1020;;CENTRO;83579-651;DIESEL S10;31/01/2024;6,496;;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA;10.000.013/0001-91;RUA DAS FLORES;1020;;CENTRO;83579-651;ETANOL;31/01/2024;4,394;;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA; 10000014000198 ;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;GASOLINA;31/01/2024;5,345;4,508;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA;10.000.014/0001-98;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;GNV;31/01/2024;4,582;;R$ / m³;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA; 10000015000105 ;RUA DAS FLORES;2580;;CENTRO;30969-911;GASOLINA;31/01/2024;5,741;5,208;R$ / litro;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA;10.000.015/0001-05;RUA DAS FLORES;2580;;CENTRO;30969-911;DIESEL S10;31/01/2024;6,721;;R$ / litro;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA; 10.000.015/0001-05;RUA DAS FLORES;2580;;CENTRO;30969-911;GASOLINA ADITIVADA;31/01/2024;6,644;;R$ / litro;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 016 LTDA;10.000.016/0001-12;RODOVIA BR 116;1927;;CENTRO;79352-357;GASOLINA;31/01/2024;5,712;;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 016 LTDA;10.000.016/0001-12;RODOVIA BR 116;1927;;CENTRO;79352-357;ETANOL;31/01/2024;3,560;;R$ / litro;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA; 10.000.017/0001-19;AVENIDA PAULISTA;466;;CENTRO;48469-545;GASOLINA;31/01/2024;5,600;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA; 10.000.017/0001-19;AVENIDA PAULISTA;466;;CENTRO;48469-545;DIESEL S10;31/01/2024;6,309;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA;10.000.018/0001-26;RUA DAS FLORES;2089;;CENTRO;23947-991;GNV;31/01/2024;4,218;3,567;R$ / m³;IPIRANGA
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA; 10000018000126 ;RUA DAS FLORES;2089;;CENTRO;23947-991;GASOLINA ADITIVADA;31/01/2024;6,197;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA;10.000.018/0001-26;RUA DAS FLORES;2089;;CENTRO;23947-991;GASOLINA;31/01/2024;5,677;5,189;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;AUTO POSTO 019 LTDA; 10000019000133 ;AVENIDA PAULISTA;3133;;CENTRO;31174-652;GNV;31/01/2024;4,411;;R$ / m³;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 019 LTDA;10.000.019/0001-33;AVENIDA PAULISTA;3133;;CENTRO;31174-652;ETANOL;31/01/2024;4,059;;R$ / litro;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 020 LTDA;10.000.020/0001-40;RUA QUINZE DE NOVEMBRO;89;;CENTRO;24662-471;GASOLINA ADITIVADA;31/01/2024;5,778;;R$ / litro;IPIRANGA
SE;MG;UBERLANDIA;AUTO POSTO 021 LTDA; 10.000.021/0001-47;RODOVIA BR 116;3888;;CENTRO;20322-187;GNV;31/01/2024;4,651;;R$ / m³;RAIZEN
